Name,decScore,pBat_speed,smash_factor,95th_pBat_speed,std_pBat_speed,conScore,xRV,std_EV,EV95,count,sprint_speed,decGrade,powGrade,altPowGrade,conGrade,SFGrade,speedGrade,95thPowGrade,EV95Grade,stdEVGrade,decScore_bayes,decScore_ci_lower,decScore_ci_upper,decScore_bayes_grade,decScore_ci_lower_grade,decScore_ci_upper_grade,95th_pBat_speed_bayes,95th_pBat_speed_ci_lower,95th_pBat_speed_ci_upper,95th_pBat_speed_bayes_grade,95th_pBat_speed_ci_lower_grade,95th_pBat_speed_ci_upper_grade,smash_factor_bayes,smash_factor_ci_lower,smash_factor_ci_upper,smash_factor_bayes_grade,smash_factor_ci_lower_grade,smash_factor_ci_upper_grade,conScore_bayes,conScore_ci_lower,conScore_ci_upper,conScore_bayes_grade,conScore_ci_lower_grade,conScore_ci_upper_grade,IDfg
Harold Ramírez,-0.4795162071770588,71.52277949652617,0.42290232204579187,80.11996158345124,0.5922359721075178,-0.1696035242290749,-0.011913423689999012,2.714670658037398,103.58,814,4.29,40.86208071114904,40.60627152321833,52.687563559797184,45.640916487431,52.013162585168956,40.71594684478466,51.31521834674874,45.149487275593586,62.44646400870279,-0.46968530477097464,-0.5000816389835304,-0.44075033278017633,41.123382199669265,42.509256935117136,40.695687022329025,80.12019458858751,80.11829533219709,80.12209384497791,52.45000309309941,52.44861882687821,52.451033130616544,0.41854304813283383,0.3726118370966702,0.4627189262631568,54.058162020463385,54.21344342144699,52.83559598488896,-0.16754527264742075,-0.20958633288556108,-0.12469431457632152,47.721011493416945,48.683697003009144,47.12039593627491,14387
Manuel Margot,-0.47974592198223776,72.62957420578591,0.4569156375165301,79.87731397756234,0.6327307086827444,-0.08647798742138364,-0.002078369841014596,2.3837977046298686,105.33,1284,4.41,40.78621842842629,62.61560317768253,58.40700452182722,60.23894678981494,58.36483825823573,47.0409791057578,43.300453756013454,51.78679095657922,52.32628701221448,-0.4722322503574663,-0.4975346933970388,-0.44630350922285483,39.83228507289717,43.656887202344315,38.0928229675778,79.87708977061484,79.87519051422444,79.87898902700526,49.889935059530586,49.888604006261325,49.891039009931106,0.44911509624289175,0.41027835570116744,0.4872204480738492,60.58850053261753,61.231612775677355,57.89872875834839,-0.09200389295507055,-0.12285363768323307,-0.06277394389282588,62.565592532590976,63.0075260509302,59.485034538342745,14712
Korey Lee,-0.47983462356193357,71.93794469920638,0.3360650119433846,79.73464887916019,0.6059687157182547,-0.24369747899159663,-0.013887861455430061,2.4773188820855143,104.765,1419,4.58,40.75692513010537,48.86210122743972,54.62716418375471,32.62896085520369,35.79708889583612,56.00144147546975,38.588158430376446,49.64389005386101,55.186753118688294,-0.4726915356271615,-0.4964491100323047,-0.44546844509613626,39.59946427954485,44.14604108673623,38.48423109611183,79.734645541334,79.73274628494359,79.7365447977244,48.38989519611154,48.38859532230607,48.39104245484193,0.3420397889866122,0.3085421860334865,0.3740014756471274,37.71669292067094,42.27574176260078,34.50252119621348,-0.23594482599458777,-0.26650006241985613,-0.20597860617510771,34.27986550375547,39.28444415577402,30.889051088851744,25543
Brian Serven,-0.47987796370136165,72.83808326457897,0.37882580655176273,80.0123780666234,0.28915617105531227,-0.1452991452991453,-0.013509764553459622,3.8668462601970597,99.58999999999997,244,4.473770161290323,40.742612243707065,66.76194123797727,9.880839143114237,49.90911220351456,43.78227631776507,50.402215167830754,47.76168416676033,30.01643488294625,97.6872442078919,-0.46095888464676565,-0.5011672223482646,-0.4192891847235092,45.546977273363744,42.0201030507252,50.75487592565326,80.01193697433406,80.01098734613885,80.01383623072446,51.30997279690085,51.31861228496523,51.3110357487488,0.3873858890541623,0.31761140604699656,0.45087042914873243,47.402840953052696,43.965553412939755,50.38715565861903,-0.14884399541364204,-0.21739080291225613,-0.08751264133593473,51.39598574677972,47.39479557764443,54.54506001956178,19422
Tyler O'Neill,-0.4799327363096823,72.94255395516353,0.31722477798681337,81.04845410911769,0.5887356660736708,-0.24106113033448673,0.0029992195565871674,2.4728349416201536,108.66999999999999,1931,4.5,40.72452383580211,68.83940877374496,52.193183415542265,33.09194129493516,32.27884746477686,51.78475330148765,81.98376333491109,64.45455912486032,55.04960600320535,-0.4737353657855597,-0.496866642095664,-0.44960201252339316,39.07032611283498,43.95790497735471,36.54676085986844,81.04798133530346,81.04703170710825,81.04988059169386,62.220262736836276,62.228675446266294,62.22101069276387,0.32441332105712906,0.29428010617353123,0.35418084158534335,33.95159344356772,39.618376667309676,30.406673489922408,-0.23425140325294638,-0.26407036892097935,-0.2032544043733368,34.61263876291824,39.68570592027436,31.433036378122264,15711
Anthony Rendon,-0.4802369938146037,71.9683129296939,0.49540290169058904,80.01237806662338,0.4704448474145897,-0.04825737265415549,-0.0018786774709915275,2.23438804135603,100.8,928,4.54,40.62404416127315,49.46599321478566,35.48589227379149,66.95103207641624,65.55198294536784,53.893097388478694,47.761684166759856,34.60565628522783,47.75639932044355,-0.469476538739295,-0.49991462615818677,-0.4400822814788015,41.22920983301123,42.58451137886971,41.00881352515623,80.01193697433406,80.01098734613885,80.01383623072446,51.30997279690085,51.31861228496523,51.3110357487488,0.4744211456354278,0.42614949072480995,0.522619661674969,65.99399604746283,64.18878316377054,65.21382207880919,-0.05850357350086066,-0.09060497851632333,-0.025960406031056787,69.14871570298492,68.33336401611646,66.83618709605251,12861
Mauricio Dubón,-0.48065969024192945,71.91787917485091,0.4433643230692934,79.8170905958598,0.45453612731559107,-0.06506849315068493,-0.011242186631939282,2.621641683199579,100.72,1453,4.34,40.484450564549164,48.463085243115295,33.23895864530242,63.99875945539111,55.83425418781069,43.351376953523456,41.311247122650414,34.30223668838278,59.601052555561154,-0.4734013401348723,-0.4984115107300933,-0.4489757144283542,39.23965032618213,43.26180137264315,36.840316956268964,79.8172631943169,79.81536393792648,79.81916245070731,49.25991831689461,49.258600359000056,49.261040456793744,0.43887565429215464,0.4049392181125688,0.46995967449974946,58.4013058156281,60.23680430410683,54.33186507316503,-0.07087292222241509,-0.09818856731584776,-0.04341002297753534,66.71802407083946,67.08094093297906,63.351740783698084,16530
Ryan Jeffers,-0.4813491479360977,72.68085081313046,0.40824028176416505,80.10008202055914,0.6302183645095846,-0.13434579439252337,-0.001916774739534735,3.3711580361197857,105.12,1762,4.66,40.25676025751991,63.63527181877741,58.052163241455034,51.83267690562806,49.275160620777896,60.21812964945184,50.65858703088136,50.99031451486096,82.52597910273744,-0.4749044555629657,-0.49816099149207776,-0.4517314260465255,38.47769136611993,43.374683038272046,35.5486701321067,80.10025239648819,80.09835314009777,80.1021516528786,52.2399975122207,52.238617611124454,52.24103361290418,0.4072065231159463,0.3742940311314341,0.4398264596161517,51.636625012367944,54.52687622755825,48.10496745326866,-0.13581200301057578,-0.16334852933117908,-0.1076864600841842,53.95689300207582,56.31982997592462,50.51662841793682,24618
Andruw Monasterio,-0.4816349492117892,71.56116384097406,0.3482830926708469,79.8170905958598,0.4931675393583765,-0.18248175182481752,0.0015371347226219192,2.4464797481063996,101.6,637,4.4,40.16237566980411,41.36956914311558,38.695225289934385,43.37931597447945,38.0787037591373,46.51389308401005,41.311247122650414,37.6398522536784,54.24349834046333,-0.4680986829302094,-0.5008331966975772,-0.43265021075100624,41.92767221306825,42.170611938230394,44.492345869108995,79.8172631943169,79.81536393792648,79.81916245070731,49.25991831689461,49.258600359000056,49.261040456793744,0.36156786756408943,0.3087616026467166,0.41349646602854195,41.88798570235792,42.31662430252834,42.66398895044658,-0.17770580909726905,-0.2231337148186921,-0.12844929543822198,45.72437193844032,46.44635867973455,46.37057837538852,19455
Gabriel Moreno,-0.4818135369680258,71.90241650976898,0.4568365354885011,79.81942936796474,0.4620887189832281,-0.11239669421487604,0.0005196612045768088,2.4582282677705556,104.47999999999999,1473,4.42,40.10339786537444,48.15560010499276,34.30568004681405,55.687252067586115,58.35006667774825,47.568065127505555,41.3884978656935,48.56295774010045,54.60284200159824,-0.47398588502357525,-0.4992883280631478,-0.4483494163333153,38.94333295282462,42.86671554294198,37.13387305266946,79.81916245070731,79.8172631943169,79.82106170709771,49.27991884840692,49.278600474786174,49.2810404108615,0.44852998527427823,0.41027835570116744,0.48941461420615,60.46351797736099,61.231612775677355,58.352143633583566,-0.11549093011087924,-0.14619342068759467,-0.0870708788815935,57.95017211202907,59.15298122224517,54.6332738502543,22664
Andrés Chaparro,-0.4818762478824198,72.97258407794075,0.3793473689502553,80.482471259719,0.4457166508143152,-0.1524822695035461,-0.00457937939590811,1.8785772892215362,103.76,525,4.7,40.08268786754103,69.4365772696715,31.99330354463638,48.64765310407777,43.87967332692583,62.326473736442885,63.28908351844969,45.832181368494986,36.87346751302079,-0.46713835918448304,-0.500916703110249,-0.4325667043383344,42.414479326441324,42.132984716354095,44.53148668196239,80.48200293096087,80.48010367457046,80.48390218735128,56.2601043461841,56.2586408841245,56.26102438054298,0.383875223242481,0.3329705689731022,0.43558440509370344,46.65294562151347,46.827331207868625,47.228365361147326,-0.15311436580560728,-0.19876315275420098,-0.10820184961424896,50.556818397586646,50.471135772147,50.41371228212889,-1
Bobby Witt,-0.48235180952745954,72.45339920354257,0.46296222796378506,80.24391650501377,0.594297469659607,-0.10724852071005918,0.013125090994133419,2.4171412585318515,109.6,2648,4.1,39.92563577009353,59.11224883278055,52.97872766011526,56.591344789406506,59.49398373897747,30.701312431577172,55.40950772804015,67.98181193818415,53.34614271122169,-0.47728438832411363,-0.4984950171427652,-0.4567418108068369,37.27125634602142,43.22417415076685,33.200221360902596,80.24364625396424,80.24174699757383,80.24554551035466,53.75003764139598,53.7486263529727,53.751030145027244,0.4584037328696319,0.4298064342786446,0.48517255968370177,62.572598597315086,64.8701588292298,57.47554154146223,-0.10915900159865496,-0.1310262430885458,-0.08677637057869934,59.19445473324639,61.65782738851998,54.692083070715974,25764
Javier Sanoja,-0.4831940859526962,72.85880230586814,0.5235995507932384,79.83112322848952,0.4670961781832806,-0.04411764705882353,-0.016747404971197095,2.9214151821791177,99.38,118,4.3,39.6474777634634,67.17395283098611,35.012929178099796,67.67802695675029,70.8174493572316,41.24303286653241,41.77475158090986,29.21995844122805,68.7700125363817,-0.4581196666159225,-0.5018770268559754,-0.4133184762174715,46.986233086814586,41.70027166477665,53.55344404467146,79.83150761724498,79.82960836085456,79.83245724544018,49.40992230323655,49.40860122739559,49.401040135268644,0.4483837075321248,0.3677115327345317,0.530226104266945,60.43227233854685,53.30040002973159,66.78566031295777,-0.09060497851632333,-0.1620232419681554,-0.02132190026047387,62.84049218146457,56.538700029288435,67.76243231832395,-1
Tyler Fitzgerald,-0.4832797393270176,71.60650580349693,0.36851488520117665,79.98431280136396,0.5786299569574335,-0.21303656597774245,-0.004212338404180712,2.169067730610727,102.71999999999998,1312,4.3,39.619191121277375,42.27122351739206,50.76586195211219,38.01345465174285,41.856806030525206,41.24303286653241,46.834675250241446,41.88772660950916,45.75849317731471,-0.47436166388059864,-0.5001233921898663,-0.4471803265559093,38.75284321280905,42.49044332417899,37.681844432617105,79.98439775667309,79.98249850028269,79.9862970130635,51.01996508997306,51.0186105481743,51.021036414764964,0.3723192816123634,0.3348721796210962,0.4077916340845598,44.184540155196814,47.18164655390744,41.48511027483513,-0.20708301231096077,-0.2441174313999005,-0.1716683888879389,39.95147931209487,42.980916168140745,37.74032527263725,26208
Mike Trout,-0.48353479752008094,71.67985353486007,0.3783140884670417,80.7830034752055,0.5278187030639664,-0.09251101321585903,0.013307059919648517,3.6824304633824463,107.82000000000001,537,4.35,39.53495929852721,43.72979079474529,43.58932516169408,59.179461380817656,43.68671764419244,43.878462975271205,73.21580399950491,61.230725908381665,92.04664866965942,-0.4675141380415064,-0.5040481935854436,-0.4338610537347482,42.22398958642579,40.72196389599282,43.924804082734646,80.78303506884107,80.78113581245066,80.78493432523148,59.43018859087659,59.42865923621654,59.43101710029802,0.38467975082432465,0.328728514450654,0.4394607652607682,46.8247966349912,46.036935435935895,48.02939830739613,-0.10363697091938959,-0.15016928277666575,-0.05769367566790175,60.27958492616847,58.496371062153706,60.49949359130669,10155
Adam Duvall,-0.4835444511852723,73.09246319316051,0.36083873202769884,80.30355519369007,0.6299237711335565,-0.17024793388429751,-0.006459176723128073,2.5622374939903074,107.1,1220,4.42,39.53177121895399,71.82045133704946,58.010555132241436,45.527748957507534,40.42335461010549,47.568065127505555,57.3794016756423,58.4999495367761,57.784098637329436,-0.47406939143624716,-0.4999981325708586,-0.4457189643341518,38.9010018994878,42.546884156993414,38.36680865755163,80.3034728302622,80.30157357387179,80.30537208665261,54.38005438403195,54.378630000233976,54.381028698164606,0.365736783215461,0.3290210699349607,0.40289132972242137,42.77848640856077,46.09144548917263,40.472483720143245,-0.16872330585899736,-0.20413792928201926,-0.13478122395044626,47.48951705226024,49.58349611128262,45.10618013546244,10950
Connor Wong,-0.4836221871015023,72.0286100120992,0.3830510555015363,80.19363290475727,0.6308200878038114,-0.17230443974630022,-0.004773395289336274,2.2254612745710443,104.64,1843,4.39,39.50609928174403,50.665039861243145,58.13715011006733,45.16659718582036,44.571302926771054,45.98680706226226,53.74861675261033,49.16979693379061,47.483362618772865,-0.47674159664174653,-0.49828625111108554,-0.45331804788729074,37.54640819271056,43.318242205457594,34.80499468789208,80.19331595961835,80.19141670322793,80.19521521600875,53.22002355632124,53.218623284641886,53.22103136222896,0.38453347308217123,0.3527912030348862,0.41415471586823216,46.79355099617706,50.52038731465781,42.800013413017126,-0.17122662643359768,-0.19927854228426573,-0.14310108350720607,46.997591364802226,50.386019640283294,43.44481965742003,19896
